year,na,constituency,province,district,name_raw,name_full,name_core,name_squash,name_distinct,party,party_raw,votes,share,rank,outcome,src,person_id
1990,NA-179,Dadu 3,,dadu,Rafiq Ahmad Mahessar,rafiq ahmed mahessar,rafiq ahmed mahessar,rafiqahmedmahessar,rafiqahmedmahessar,PDA,PDA,52949,,1,Win,ep1990,P00527
1990,NA-179,Dadu 3,,dadu,Abdul Hameed Khan,abdul hameed khan,abdul hameed khan,abdulhameedkhan,abdulhameedkhan,SNA-HJ,SNA-HJ,31125,,2,Loss,ep1990,P00528
1990,NA-179,Dadu 3,,dadu,Manzoor Ahmad,manzoor ahmed,manzoor ahmed,manzoorahmed,manzoorahmed,JUIF,JUI-F,1376,,3,Loss,ep1990,H2675
1990,NA-179,Dadu 3,,dadu,Mumtaz Ali,mumtaz ali,mumtaz ali,mumtazali,mumtazali,IND,Independent,526,,4,Loss,ep1990,H2676
1990,NA-179,Dadu 3,,dadu,Nisar Ahmad,nisar ahmed,nisar ahmed,nisarahmed,nisarahmed,IND,Independent,97,,5,Loss,ep1990,P06941
1990,NA-18,Dera Ismail Khan,,di khan,Fazal Karim Khan Kundi,fazl karim khan kundi,fazl karim khan kundi,fazlkarimkhankundi,fazlkarimkhankundi,PDA,PDA,64533,,1,Win,ep1990,H0627
1990,NA-18,Dera Ismail Khan,,di khan,Moualna Fazal ur Rehman,moualna fazl ur rehman,moualna fazl ur rehman,moualnafazlurrehman,moualnafazlurrehman,JUIF,JUI-F,52890,,2,Loss,ep1990,H2192
1990,NA-18,Dera Ismail Khan,,di khan,Haji Muhammad Ramzan,haji muhammad ramzan,muhammad ramzan,muhammadramzan,ramzan,IND,Independent,15679,,3,Loss,ep1990,H1345
1990,NA-18,Dera Ismail Khan,,di khan,Qazi Abdul Latif,qazi abdul latif,qazi abdul latif,qaziabdullatif,qaziabdullatif,IJI,IJI,13619,,4,Loss,ep1990,H2193
1990,NA-18,Dera Ismail Khan,,di khan,Muhammad Khalid Raza Zakori,muhammad khalid raza zakori,muhammad khalid raza zakori,muhammadkhalidrazazakori,khalidrazazakori,PAT,PAT,6047,,5,Loss,ep1990,H0639
1990,NA-18,Dera Ismail Khan,,di khan,Asmatullah Khan Mastikhel,asmatullah khan mastikhel,asmatullah khan mastikhel,asmatullahkhanmastikhel,asmatullahkhanmastikhel,JUP,JUP-N,2282,,6,Loss,ep1990,P00535
1990,NA-18,Dera Ismail Khan,,di khan,Haji Nisar Ahmad,haji nisar ahmed,nisar ahmed,nisarahmed,nisarahmed,IND,Independent,926,,7,Loss,ep1990,P06941
1990,NA-18,Dera Ismail Khan,,di khan,Liaqat Ali Khan Kundi,liaqat ali khan kundi,liaqat ali khan kundi,liaqatalikhankundi,liaqatalikhankundi,IND,Independent,820,,8,Loss,ep1990,H2194
1990,NA-180,Sanghar 1,,sanghar,Pir Syed Ali Gohar Shah Rashdi,pir syed ali gohar shah rashdi,pir syed ali gohar shah rashdi,pirsyedaligoharshahrashdi,pirsyedaligoharshahrashdi,IND,Independent,76853,,1,Win,ep1990,H2677
1990,NA-180,Sanghar 1,,sanghar,Zahoor Alam Khan Rind,zahoor alam khan rind,zahoor alam khan rind,zahooralamkhanrind,zahooralamkhanrind,PDA,PDA,23319,,2,Loss,ep1990,H1977
1990,NA-180,Sanghar 1,,sanghar,Altaf Hussain Rind,altaf hussain rind,altaf hussain rind,altafhussainrind,altafhussainrind,IND,Independent,713,,3,Loss,ep1990,P00559
1990,NA-181,Sanghar 2,,sanghar,Jam Mashooq Ali,jam mashooq ali,jam mashooq ali,jammashooqali,jammashooqali,IND,Independent,71405,,1,Win,ep1990,P00543
1990,NA-181,Sanghar 2,,sanghar,Shah Nawaz Junejo,shah nawaz junejo,shah nawaz junejo,shahnawazjunejo,shahnawazjunejo,PDA,PDA,46889,,2,Loss,ep1990,H1980
1990,NA-181,Sanghar 2,,sanghar,Muhammad Ali Palh,muhammad ali palh,muhammad ali palh,muhammadalipalh,alipalh,IND,Independent,1451,,3,Loss,ep1990,H2678
1990,NA-181,Sanghar 2,,sanghar,Roshan Din Junejo,roshan din junejo,roshan din junejo,roshandinjunejo,roshandinjunejo,IND,Independent,586,,4,Loss,ep1990,P00561
1990,NA-181,Sanghar 2,,sanghar,Ahmad Saha,ahmed saha,ahmed saha,ahmedsaha,ahmedsaha,JUP,JUP-N,462,,5,Loss,ep1990,H2679
1990,NA-181,Sanghar 2,,sanghar,Muhammad Ayub Shaikh,muhammad ayub shaikh,muhammad ayub shaikh,muhammadayubshaikh,ayubshaikh,MQM,HPG,361,,6,Loss,ep1990,H1981
1990,NA-181,Sanghar 2,,sanghar,Syed Ahsan Ali,syed ahsan ali,syed ahsan ali,syedahsanali,syedahsanali,IND,Independent,357,,7,Loss,ep1990,H2680
1990,NA-181,Sanghar 2,,sanghar,Muhammad Khan Junejo,muhammad khan junejo,muhammad khan junejo,muhammadkhanjunejo,khanjunejo,IND,Independent,154,,8,Loss,ep1990,H1246
1990,NA-181,Sanghar 2,,sanghar,Ali Hassan,ali hassan,ali hassan,alihassan,alihassan,IND,Independent,87,,9,Loss,ep1990,H2681
1990,NA-182,Thatta 1,,thatta,Ghulam Hussain Alias Babu,ghulam hussain alias babu,ghulam hussain alias babu,ghulamhussainaliasbabu,ghulamhussainaliasbabu,PDA,PDA,47370,,1,Win,ep1990,P00562
1990,NA-182,Thatta 1,,thatta,Rasool Bux,rasool bakhsh,rasool bakhsh,rasoolbakhsh,rasoolbakhsh,AT-PG,AT-PG,12015,,2,Loss,ep1990,H2682
1990,NA-182,Thatta 1,,thatta,Muhammad Khan Soomro,muhammad khan soomro,muhammad khan soomro,muhammadkhansoomro,khansoomro,IND,Independent,2479,,3,Loss,ep1990,H0509
1990,NA-182,Thatta 1,,thatta,Jam Bijar Khan,jam bijar khan,jam bijar khan,jambijarkhan,jambijarkhan,IND,Independent,682,,4,Loss,ep1990,H2683
1990,NA-182,Thatta 1,,thatta,Allah Dino,allah dino,allah dino,allahdino,allahdino,IND,Independent,464,,5,Loss,ep1990,H2684
1990,NA-182,Thatta 1,,thatta,Sufi Muhammad Habib Khan Warsi,sufi muhammad habib khan warsi,sufi muhammad habib khan warsi,sufimuhammadhabibkhanwarsi,sufihabibkhanwarsi,JUP-Niazi,JUP-Niazi,412,,6,Loss,ep1990,P01844
1990,NA-183,Thatta 2,,thatta,Arbab Wazir Ahmad,arbab wazir ahmed,arbab wazir ahmed,arbabwazirahmed,arbabwazirahmed,PDA,PDA,33774,,1,Win,ep1990,H2685
1990,NA-183,Thatta 2,,thatta,Syed Shafqat Hussain Shah Sheerazi,syed shafqat hussain shah sheerazi,syed shafqat hussain shah sheerazi,syedshafqathussainshahsheerazi,syedshafqathussainshahsheerazi,IND,Independent,25562,,2,Loss,ep1990,P00564
1990,NA-183,Thatta 2,,thatta,Hamzo Khan,hamzo khan,hamzo khan,hamzokhan,hamzokhan,IND,Independent,867,,3,Loss,ep1990,H2686
1990,NA-183,Thatta 2,,thatta,Muhammad Arbab Mallah,muhammad arbab mallah,muhammad arbab mallah,muhammadarbabmallah,arbabmallah,IND,Independent,491,,4,Loss,ep1990,H2687
1990,NA-183,Thatta 2,,thatta,Abdul Sattar,abdul sattar,abdul sattar,abdulsattar,abdulsattar,PNP,PNP,335,,5,Loss,ep1990,H2688
1990,NA-183,Thatta 2,,thatta,Ahmad Memon,ahmed memon,ahmed memon,ahmedmemon,ahmedmemon,IND,Independent,305,,6,Loss,ep1990,H2689
1990,NA-183,Thatta 2,,thatta,Allah Dino Khan,allah dino khan,allah dino khan,allahdinokhan,allahdinokhan,IND,Independent,200,,7,Loss,ep1990,H2690
1990,NA-183,Thatta 2,,thatta,Syed Munir Hussain Shah,syed munir hussain shah,syed munir hussain shah,syedmunirhussainshah,syedmunirhussainshah,IND,Independent,121,,8,Loss,ep1990,H2654
1990,NA-183,Thatta 2,,thatta,Syed Ghulam Akram Shah Sheerazi,syed ghulam akram shah sheerazi,syed ghulam akram shah sheerazi,syedghulamakramshahsheerazi,syedghulamakramshahsheerazi,IND,Independent,52,,9,Loss,ep1990,P00566
1990,NA-184,Karachi West 1,,karachi west,Muhammad Irfan Khan,muhammad irfan khan,muhammad irfan khan,muhammadirfankhan,irfankhan,MQM,HPG,50042,,1,Win,ep1990,P00577
1990,NA-184,Karachi West 1,,karachi west,Abdul Ghani,abdul ghani,abdul ghani,abdulghani,abdulghani,PDA,PDA,45004,,2,Loss,ep1990,H1982
1990,NA-184,Karachi West 1,,karachi west,Fazal Karim Khan,fazl karim khan,fazl karim khan,fazlkarimkhan,fazlkarimkhan,ANP,ANP,15120,,3,Loss,ep1990,H2691
1990,NA-184,Karachi West 1,,karachi west,Muhammad Abdul Rehman Farooqi,muhammad abdul rehman farooqi,muhammad abdul rehman farooqi,muhammadabdulrehmanfarooqi,abdulrehmanfarooqi,JUIF,JUI-F,3517,,4,Loss,ep1990,P01851
1990,NA-184,Karachi West 1,,karachi west,Malik Mir Hazar Khan,malik mir hazar khan,malik mir hazar khan,malikmirhazarkhan,malikmirhazarkhan,PPI-MHK,PPI-MHK,1286,,5,Loss,ep1990,H2692
1990,NA-184,Karachi West 1,,karachi west,M.A Khawaja,m a khawaja,khawaja,khawaja,khawaja,PAT,PAT,1102,,6,Loss,ep1990,H2693
1990,NA-184,Karachi West 1,,karachi west,Muhammad Hanif,muhammad hanif,muhammad hanif,muhammadhanif,hanif,IND,Independent,791,,7,Loss,ep1990,H0878
1990,NA-184,Karachi West 1,,karachi west,Abdul Rauf,abdul rauf,abdul rauf,abdulrauf,abdulrauf,IND,Independent,421,,8,Loss,ep1990,H0647
1990,NA-184,Karachi West 1,,karachi west,Haji Ghulam Rasool,haji ghulam rasool,ghulam rasool,ghulamrasool,ghulamrasool,IND,Independent,398,,9,Loss,ep1990,P00490
1990,NA-184,Karachi West 1,,karachi west,Khalil Ahmad,khalil ahmed,khalil ahmed,khalilahmed,khalilahmed,IND,Independent,242,,10,Loss,ep1990,H2694
1990,NA-184,Karachi West 1,,karachi west,Agha Mubeen ul Haq,agha mubeen ul haq,agha mubeen ul haq,aghamubeenulhaq,aghamubeenulhaq,IND,Independent,211,,11,Loss,ep1990,H2695
1990,NA-184,Karachi West 1,,karachi west,Khalil Ahmad Nanitalwala,khalil ahmed nanitalwala,khalil ahmed nanitalwala,khalilahmednanitalwala,khalilahmednanitalwala,IND,Independent,156,,12,Loss,ep1990,P00711
1990,NA-184,Karachi West 1,,karachi west,Zarin Khan,zarin khan,zarin khan,zarinkhan,zarinkhan,IND,Independent,146,,13,Loss,ep1990,H2696
1990,NA-184,Karachi West 1,,karachi west,Umar Farooq Khan,umar farooq khan,umar farooq khan,umarfarooqkhan,umarfarooqkhan,IND,Independent,129,,14,Loss,ep1990,H2697
1990,NA-184,Karachi West 1,,karachi west,Chaudhary Rashid Ahmad,chaudhry rashid ahmed,chaudhry rashid ahmed,chaudhryrashidahmed,chaudhryrashidahmed,IND,Independent,90,,15,Loss,ep1990,H2698
1990,NA-185,Karachi West 2,,karachi west,Syed Salim ul Haq,syed salim ul haq,syed salim ul haq,syedsalimulhaq,syedsalimulhaq,MQM,HPG,93883,,1,Win,ep1990,H1998
1990,NA-185,Karachi West 2,,karachi west,Muhammad Affaq Khan,muhammad affaq khan,muhammad affaq khan,muhammadaffaqkhan,affaqkhan,PDA,PDA,15563,,2,Loss,ep1990,H2699
1990,NA-185,Karachi West 2,,karachi west,Qazi Muhammad Halim,qazi muhammad halim,qazi muhammad halim,qazimuhammadhalim,qazihalim,ANP,ANP,8762,,3,Loss,ep1990,H2700
1990,NA-185,Karachi West 2,,karachi west,Khawaja Muhammad Sharful Islam,khawaja muhammad sharful islam,khawaja muhammad sharful islam,khawajamuhammadsharfulislam,khawajasharfulislam,IND,Independent,1199,,4,Loss,ep1990,H2701
1990,NA-185,Karachi West 2,,karachi west,Abdul Hameed,abdul hameed,abdul hameed,abdulhameed,abdulhameed,IND,Independent,552,,5,Loss,ep1990,P00575
1990,NA-185,Karachi West 2,,karachi west,Muhammad Iqbal,muhammad iqbal,muhammad iqbal,muhammadiqbal,iqbal,PPI-MHK,PPI-MHK,389,,6,Loss,ep1990,H2702
1990,NA-186,Karachi Central 1,,karachi central,Kanwar Khalid Younis,kanwar khalid younis,kanwar khalid younis,kanwarkhalidyounis,kanwarkhalidyounis,MQM,HPG,90497,,1,Win,ep1990,H2006
1990,NA-186,Karachi Central 1,,karachi central,Professor Ghafoor Ahmad,professor ghafoor ahmed,ghafoor ahmed,ghafoorahmed,ghafoorahmed,IJI,IJI,21254,,2,Loss,ep1990,H0136
1990,NA-186,Karachi Central 1,,karachi central,Syed Naeem Hashmi,syed naeem hashmi,syed naeem hashmi,syednaeemhashmi,syednaeemhashmi,PDA,PDA,5168,,3,Loss,ep1990,H2703
1990,NA-186,Karachi Central 1,,karachi central,Ishrat ul Ibad Khan,ishrat ul ibad khan,ishrat ul ibad khan,ishratulibadkhan,ishratulibadkhan,IND,Independent,383,,4,Loss,ep1990,H2704
1990,NA-187,Karachi Central 2,,karachi central,Imran Farooq,imran farooq,imran farooq,imranfarooq,imranfarooq,MQM,HPG,111340,,1,Win,ep1990,H2010
1990,NA-187,Karachi Central 2,,karachi central,Syed Hussain Abbas Zaidi,syed hussain abbas zaidi,syed hussain abbas zaidi,syedhussainabbaszaidi,syedhussainabbaszaidi,PDA,PDA,3487,,2,Loss,ep1990,H2705
1990,NA-187,Karachi Central 2,,karachi central,Muzaffar Ahmad Hashmi,muzaffar ahmed hashmi,muzaffar ahmed hashmi,muzaffarahmedhashmi,muzaffarahmedhashmi,IND,Independent,1356,,3,Loss,ep1990,P00612
