election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,validated_votes,votes_disq,candidateID,candidate_name,candidate_party,candidate_votes,candidate_share,candidate_rank,outcome
5/11/13,General Election,Contested,NA-19,Haripur,Khyber Paktunkhwa (NWFP),National,531865,288057,8467,V6KAiewAX8,Irum Fatima,Independents,3590,0.012462811,7,Loss
5/11/13,General Election,Contested,NA-19,Haripur,Khyber Paktunkhwa (NWFP),National,531865,288057,8467,dEIAK86kwn,Farooq Shah,Independents,3096,0.010747873,8,Loss
5/11/13,General Election,Contested,NA-19,Haripur,Khyber Paktunkhwa (NWFP),National,531865,288057,8467,4DFrkiCGOy,Faiza Bibi Rasheed,Independents,2464,0.008553863,9,Loss
5/11/13,General Election,Contested,NA-19,Haripur,Khyber Paktunkhwa (NWFP),National,531865,288057,8467,s0KsLuI7VC,Muhammad Riaz Baig,Independents,1346,0.004672686,10,Loss
5/11/13,General Election,Contested,NA-19,Haripur,Khyber Paktunkhwa (NWFP),National,531865,288057,8467,SKpAkWV6MP,Habibullah Khan,Muttahida Qaumi Movement,699,0.002426603,11,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,7KUjaKy3Y5,Tahir Bashir Cheema,Pakistan Muslim League (Nawaz),83353,0.430433413,1,Win
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,5X15sK8ScY,Muhammad Ijaz-Ul-Haq,Pakistan Muslim League (Zia-ul-Haq Shaheed),49170,0.253913008,2,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,wwJVyDVb0f,Malik Muhammad Muzaffar Khan,Pakistan Tehreek-e-Insaf,40225,0.207721186,3,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,zVCMtQg2yA,Zafar Iqbal Ch,Pakistan Peoples Party Parliamentarians,8683,0.044838858,4,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,k9q0oHiA3w,Ihsan Bari Doctor,Independents,4830,0.024942034,5,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,zYsRURS2eu,Saif-Ur-Rahman Cheema,Independents,1670,0.00862385,6,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,dYti0Whxv5,Rana Tahir Javed,Independents,1561,0.008060976,7,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,GFEAkHbkle,Qari Hussain Ahmad Shad,Jamiat Ulama-e-Islam (Sami),1170,0.006041859,8,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,cBbr3X899m,Khalid Mahmood Muzaffar Jajja,Jamiat Ulema-e-Pakistan (Noorani),953,0.004921275,9,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,iK3LCxqmmn,Muhammad Rafiq,Jamaat-e-Islami,641,0.003310113,10,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,mTHK4qq2ZS,Ch Muahmmad Shabbir Kamboh,Muttahida Qaumi Movement,639,0.003299785,11,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,MwDgfFEbZg,Ihsan Ul Haq Bajwa,Independents,495,0.002556171,12,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,Daduw6zryn,Muhammad Khalid Gulabka,Independents,138,0.00071263,13,Loss
5/11/13,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,324085,193649,6347,qQlmCxrLy6,Ch Aman Ullah Bajwa,Independents,121,0.000624842,14,Loss
5/11/13,General Election,Contested,NA-191,Bahawalnagar 4,Punjab,National,326972,206143,5861,up1q9psXn5,Muhammad Ijaz Ul Haq,Pakistan Muslim League (Zia-ul-Haq Shaheed),79306,0.384713524,1,Win
5/11/13,General Election,Contested,NA-191,Bahawalnagar 4,Punjab,National,326972,206143,5861,WNVjJfHoRk,Mian Abdul Rasheed,Pakistan Muslim League (Nawaz),55037,0.266984569,2,Loss
5/11/13,General Election,Contested,NA-191,Bahawalnagar 4,Punjab,National,326972,206143,5861,Fiz9VpJn0g,Khalid Hussain,Independents,35223,0.170866825,3,Loss
5/11/13,General Election,Contested,NA-191,Bahawalnagar 4,Punjab,National,326972,206143,5861,d73X9SsRMu,Dr Mazhar Iqbal Choudhary,Pakistan Peoples Party Parliamentarians,18377,0.089146854,4,Loss
